horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
ミキノバカラ,1,1,58.0,4.0,82.01,26.71,0.0,26.07,23.74,32.1,81.39,race_history,50.85,58.67,50.85,1500.0,50.0,75.0,53.67,西塚,50.0,50.0,50.0,33.93,自在,自在,"{'逃げ': 0.2607400298725007, '先行': 0.23742858712521064, '差し': 0.32101273243200174, '追込': 0.18081865057028698}",0.261,0.237,0.321,0.181,26.07,23.74,32.1,18.08,100.0,0.455,0.457,0.446,0.455,0.457,0.446,2.09,0.453,0.108,10,"['16-16', '9-8', '3-3', '6-8', '1-1', '1-1', '1-1', '4-3', '9-9-6-4', '3-3-3-4']","[16, 14, 15, 14, 10, 9, 12, 11, 10, 11]","[1.0, 0.6429, 0.2, 0.4286, 0.1, 0.1111, 0.0833, 0.3636, 0.9, 0.2727]","[1.0, 0.5714, 0.2, 0.5714, 0.1, 0.1111, 0.0833, 0.2727, 0.9, 0.2727]","[1.0, 0.5714, 0.2, 0.5714, 0.1, 0.1111, 0.0833, 0.2727, 0.6, 0.2727]",[],51.38,60.94,59.29,52.51,62.29,68.59,83.24,42.06,50.61,53.19,0.475,0.466,0.475,0.843,100.0,84.29,52.9,45.25,34.4,0.0,47.5,47.54,63.59,82.66,70.59,50.0,65.0,差し,差し,"{'逃げ': 0.27079761148503256, '先行': 0.24419292314449165, '差し': 0.3159440561079757, '追込': 0.16906540926250022}",0.27079761148503256,0.24419292314449165,0.3159440561079757,0.16906540926250022
ホーリーブラッサム,2,2,56.0,0.0,100.0,34.71,0.0,77.36,21.51,1.13,50.0,neutral,56.53,57.1,56.53,1500.0,50.0,75.0,58.75,団野,50.0,50.0,50.0,49.8,逃げ,逃げ,"{'逃げ': 0.7735561271943888, '先行': 0.215133971615936, '差し': 0.01130990118967511, '追込': 0.0}",0.774,0.215,0.011,0.0,77.36,21.51,1.13,0.0,3.53,0.103,0.114,0.114,0.103,0.114,0.114,-3.85,0.11,0.0022,8,"['1-1', '2-2', '2-3', '1-1', '1-1', '1-1', '2-2', '1-1']","[10, 15, 13, 14, 16, 12, 18, 18]","[0.1, 0.1333, 0.1538, 0.0714, 0.0625, 0.0833, 0.1111, 0.0556]","[0.1, 0.1333, 0.2308, 0.0714, 0.0625, 0.0833, 0.1111, 0.0556]","[0.1, 0.1333, 0.2308, 0.0714, 0.0625, 0.0833, 0.1111, 0.0556]",[],51.15,63.74,84.71,53.1,56.94,79.19,83.51,53.08,54.66,56.93,0.892,0.877,0.044,0.84,100.0,83.97,44.91,51.822,33.5,0.0,4.4,89.24,86.02,71.7,72.81,67.21,65.0,逃げ,逃げ,"{'逃げ': 0.7756353592795324, '先行': 0.21361793412409552, '差し': 0.010746706596371952, '追込': 0.0}",0.7756353592795324,0.21361793412409552,0.010746706596371952,0.0
メイショウミリオレ,3,3,56.0,0.0,56.08,42.44,0.0,0.0,0.0,56.79,50.48,race_history,54.52,60.29,54.52,1500.0,50.0,75.0,57.47,菱田,50.0,50.0,50.0,54.31,追込,追込,"{'逃げ': 0.0, '先行': 0.0, '差し': 0.43207802746916624, '追込': 0.5679219725308338}",0.0,0.0,0.432,0.568,0.0,0.0,43.21,56.79,27.19,0.849,0.859,0.859,0.849,0.859,0.859,5.58,0.855,0.017,10,"['12-12', '15-15', '9-9', '14-14', '16-16', '16-17', '11-12', '11-11', '9-10', '11-9']","[13, 16, 15, 16, 16, 18, 13, 15, 15, 13]","[0.9231, 0.9375, 0.6, 0.875, 1.0, 0.8889, 0.8462, 0.7333, 0.6, 0.8462]","[0.9231, 0.9375, 0.6, 0.875, 1.0, 0.9444, 0.9231, 0.7333, 0.6667, 0.6923]","[0.9231, 0.9375, 0.6, 0.875, 1.0, 0.9444, 0.9231, 0.7333, 0.6667, 0.6923]",[],53.74,64.36,61.57,55.0,54.43,74.34,84.43,61.12,53.22,56.01,0.135,0.135,0.848,0.845,100.0,84.54,67.28,45.565,32.9,0.0,84.79,13.52,45.48,85.55,72.31,45.95,65.0,追込,追込,"{'逃げ': 0.0, '先行': 0.0, '差し': 0.4447059412363219, '追込': 0.5552940587636781}",0.0,0.0,0.4447059412363219,0.5552940587636781
ジェニファー,4,4,56.0,0.0,100.0,28.58,0.0,62.26,36.42,1.33,50.0,neutral,59.49,57.85,59.49,1500.0,50.0,75.0,62.57,松山,50.0,50.0,50.0,56.45,逃げ,逃げ,"{'逃げ': 0.6225868308812061, '先行': 0.3641578905608025, '差し': 0.013255278557991254, '追込': 0.0}",0.623,0.364,0.013,0.0,62.26,36.42,1.33,0.0,12.8,0.138,0.127,0.127,0.138,0.127,0.127,-2.76,0.13,0.0075,10,"['1-1', '1-1', '2-2', '1-1', '4-3', '6-5', '2-2', '2-2', '3-2', '6-9']","[13, 16, 18, 18, 16, 18, 18, 9, 17, 18]","[0.0769, 0.0625, 0.1111, 0.0556, 0.25, 0.3333, 0.1111, 0.2222, 0.1765, 0.3333]","[0.0769, 0.0625, 0.1111, 0.0556, 0.1875, 0.2778, 0.1111, 0.2222, 0.1176, 0.5]","[0.0769, 0.0625, 0.1111, 0.0556, 0.1875, 0.2778, 0.1111, 0.2222, 0.1176, 0.5]",[],51.45,69.16,81.57,48.0,78.56,85.25,85.98,46.93,56.76,59.86,0.897,0.907,0.027,0.863,100.0,86.25,43.03,45.805,34.5,0.0,2.68,89.73,88.68,78.51,74.32,66.44,65.0,逃げ,逃げ,"{'逃げ': 0.6252311491327411, '先行': 0.36215405149704943, '差し': 0.012614799370209259, '追込': 0.0}",0.6252311491327411,0.36215405149704943,0.012614799370209259,0.0
オオナミコナミ,4,5,56.0,0.0,76.26,58.19,0.0,1.82,45.76,30.36,69.76,race_history,52.51,57.52,52.51,1500.0,50.0,75.0,54.1,西村淳,50.0,50.0,50.0,65.29,先行,先行,"{'逃げ': 0.018227797197468098, '先行': 0.45762597014445633, '差し': 0.30356536509356463, '追込': 0.2205808675645109}",0.018,0.458,0.304,0.221,1.82,45.76,30.36,22.06,37.07,0.465,0.471,0.408,0.465,0.471,0.408,1.47,0.448,0.0211,10,"['4-4-3', '12-11-7-4', '4-4', '9-10-7-5', '7-7-7-4', '8-8-10-8', '5-5', '2-3-3-3', '10-11-14-10', '2-2-2-4']","[13, 16, 10, 15, 16, 16, 16, 12, 16, 8]","[0.3077, 0.75, 0.4, 0.6, 0.4375, 0.5, 0.3125, 0.1667, 0.625, 0.25]","[0.3077, 0.6875, 0.4, 0.6667, 0.4375, 0.5, 0.3125, 0.25, 0.6875, 0.25]","[0.2308, 0.4375, 0.4, 0.4667, 0.4375, 0.625, 0.3125, 0.25, 0.875, 0.25]",[],51.06,61.27,67.5,53.1,64.27,77.46,71.74,44.95,51.79,54.16,0.504,0.506,0.429,0.714,100.0,71.38,52.53,51.992,34.6,0.0,42.95,50.37,59.95,75.41,65.5,53.57,65.0,先行,先行,"{'逃げ': 0.019033494791064216, '先行': 0.4732144080872443, '差し': 0.3003913218266887, '追込': 0.20736077529500274}",0.019033494791064216,0.4732144080872443,0.3003913218266887,0.20736077529500274
ヤマニンレセディ,5,6,56.0,0.0,84.37,29.26,0.0,5.86,61.9,28.0,50.0,neutral,49.08,58.85,49.08,1500.0,50.0,75.0,54.66,田山,50.0,50.0,50.0,23.24,先行,先行,"{'逃げ': 0.05863795827951714, '先行': 0.6189674660604406, '差し': 0.28003503131554947, '追込': 0.042359544344492725}",0.059,0.619,0.28,0.042,5.86,61.9,28.0,4.24,22.66,0.35,0.377,0.377,0.35,0.377,0.377,-0.67,0.368,0.009,10,"['6-6', '6-6', '5-6', '6-8', '7-7', '4-5', '2-3', '10-8', '5-5', '3-3']","[13, 18, 18, 16, 16, 18, 16, 18, 15, 15]","[0.4615, 0.3333, 0.2778, 0.375, 0.4375, 0.2222, 0.125, 0.5556, 0.3333, 0.2]","[0.4615, 0.3333, 0.3333, 0.5, 0.4375, 0.2778, 0.1875, 0.4444, 0.3333, 0.2]","[0.4615, 0.3333, 0.3333, 0.5, 0.4375, 0.2778, 0.1875, 0.4444, 0.3333, 0.2]",[],49.66,56.67,61.79,51.7,46.58,65.37,82.65,49.14,49.34,51.17,0.623,0.59,0.315,0.828,100.0,82.81,50.78,49.123,33.5,0.0,31.5,62.28,69.7,68.81,68.37,54.41,65.0,先行,先行,"{'逃げ': 0.06013482603034094, '先行': 0.6286052273380874, '差し': 0.2721512883739793, '追込': 0.0391086582575923}",0.06013482603034094,0.6286052273380874,0.2721512883739793,0.0391086582575923
スネーフリンガ,5,7,56.0,0.0,88.42,29.95,0.0,20.34,42.21,26.44,87.71,race_history,53.87,61.52,53.87,1500.0,50.0,75.0,57.89,幸,50.0,50.0,50.0,38.02,先行,先行,"{'逃げ': 0.2033985516397136, '先行': 0.42211155906894754, '差し': 0.264379940623684, '追込': 0.11010994866765483}",0.203,0.422,0.264,0.11,20.34,42.21,26.44,11.01,100.0,0.381,0.358,0.358,0.381,0.358,0.358,-0.8,0.366,0.0516,10,"['1-1', '11-11', '3-3', '9-7', '11-11', '7-6', '5-4', '2-2', '6-5', '4-7']","[13, 16, 18, 18, 16, 16, 16, 9, 17, 16]","[0.0769, 0.6875, 0.1667, 0.5, 0.6875, 0.4375, 0.3125, 0.2222, 0.3529, 0.25]","[0.0769, 0.6875, 0.1667, 0.3889, 0.6875, 0.375, 0.25, 0.2222, 0.2941, 0.4375]","[0.0769, 0.6875, 0.1667, 0.3889, 0.6875, 0.375, 0.25, 0.2222, 0.2941, 0.4375]",[],55.45,65.9,51.14,51.7,58.54,79.52,88.83,54.54,52.75,56.04,0.602,0.622,0.144,0.883,100.0,88.3,47.89,49.66,33.7,0.0,14.38,60.21,73.92,82.51,74.51,58.88,65.0,先行,先行,"{'逃げ': 0.20945552572690584, '先行': 0.4304613447967286, '差し': 0.25800212283016966, '追込': 0.10208100664619588}",0.20945552572690584,0.4304613447967286,0.25800212283016966,0.10208100664619588
ロードトレゾール,6,8,58.0,4.0,93.78,25.5,0.0,34.63,47.55,10.49,61.98,race_history,53.0,62.58,53.0,1500.0,50.0,75.0,57.31,吉村,50.0,50.0,50.0,36.71,先行,先行,"{'逃げ': 0.3463185844993373, '先行': 0.47548235841638803, '差し': 0.1048892070021641, '追込': 0.07330985008211063}",0.346,0.475,0.105,0.073,34.63,47.55,10.49,7.33,100.0,0.268,0.294,0.294,0.268,0.294,0.294,-2.73,0.285,0.0714,10,"['2-2', '1-1', '4-4', '3-3', '3-4', '12-13', '9-11', '2-2', '2-3', '9-8']","[16, 18, 15, 16, 15, 13, 15, 13, 11, 18]","[0.125, 0.0556, 0.2667, 0.1875, 0.2, 0.9231, 0.6, 0.1538, 0.1818, 0.5]","[0.125, 0.0556, 0.2667, 0.1875, 0.2667, 1.0, 0.7333, 0.1538, 0.2727, 0.4444]","[0.125, 0.0556, 0.2667, 0.1875, 0.2667, 1.0, 0.7333, 0.1538, 0.2727, 0.4444]",[],54.92,58.33,58.43,55.0,60.24,67.11,81.15,28.81,52.14,53.68,0.84,0.83,0.0,0.805,100.0,80.49,37.42,50.953,35.3,0.0,0.0,84.01,81.88,65.13,67.3,55.65,65.0,先行,先行,"{'逃げ': 0.35245753994492673, '先行': 0.47921274856938856, '差し': 0.10116088555864307, '追込': 0.06716882592704157}",0.35245753994492673,0.47921274856938856,0.10116088555864307,0.06716882592704157
ブリーズオンチーク,6,9,56.0,0.0,43.03,31.12,0.0,0.0,15.65,56.18,37.14,race_history,24.03,56.93,24.03,1500.0,50.0,75.0,35.94,藤懸,50.0,50.0,50.0,29.1,差し,差し,"{'逃げ': 0.0, '先行': 0.156489157276782, '差し': 0.561792985262439, '追込': 0.281717857460779}",0.0,0.156,0.562,0.282,0.0,15.65,56.18,28.17,50.15,0.681,0.714,0.726,0.681,0.714,0.726,-2.2,0.707,0.0313,10,"['13-13', '11-12', '6-8', '10-10-12-12', '3-3-3-5', '12-11', '9-8', '5-5-4-9', '11-11', '6-6']","[16, 13, 9, 16, 8, 16, 12, 16, 16, 9]","[0.8125, 0.8462, 0.6667, 0.625, 0.375, 0.75, 0.75, 0.3125, 0.6875, 0.6667]","[0.8125, 0.9231, 0.8889, 0.625, 0.375, 0.6875, 0.6667, 0.3125, 0.6875, 0.6667]","[0.8125, 0.9231, 0.8889, 0.75, 0.375, 0.6875, 0.6667, 0.25, 0.6875, 0.6667]",[],40.97,25.1,35.0,55.0,1.87,10.79,50.73,28.85,31.5,40.0,0.308,0.246,0.0,0.489,100.0,48.9,37.01,48.555,34.0,0.0,0.0,30.75,35.52,47.82,36.43,25.77,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.16468991833753377, '差し': 0.5657791515455789, '追込': 0.26953093011688734}",0.0,0.16468991833753377,0.5657791515455789,0.26953093011688734
ルージュサウダージ,7,10,53.0,-4.0,66.78,40.61,0.0,10.9,12.84,48.56,50.0,neutral,50.37,64.2,50.37,1500.0,50.0,75.0,49.94,角田和,50.0,50.0,50.0,19.34,差し,差し,"{'逃げ': 0.1090264764063611, '先行': 0.12841914941715601, '差し': 0.4855986401242978, '追込': 0.27695573405218504}",0.109,0.128,0.486,0.277,10.9,12.84,48.56,27.7,100.0,0.656,0.674,0.674,0.656,0.674,0.674,0.76,0.668,0.0888,7,"['16-16', '16-17', '9-9', '5-5', '2-3', '2-2', '4-4']","[16, 18, 12, 8, 16, 8, 9]","[1.0, 0.8889, 0.75, 0.625, 0.125, 0.25, 0.4444]","[1.0, 0.9444, 0.75, 0.625, 0.1875, 0.25, 0.4444]","[1.0, 0.9444, 0.75, 0.625, 0.1875, 0.25, 0.4444]",[],57.02,49.98,56.43,69.94,37.24,50.44,77.3,52.36,50.26,50.19,0.272,0.25,0.379,0.774,100.0,77.35,53.09,43.383,33.3,0.0,37.86,27.19,48.56,73.27,65.28,44.52,65.0,差し,差し,"{'逃げ': 0.11528467202727571, '先行': 0.13447214361572946, '差し': 0.48659525130596315, '追込': 0.26364793305103174}",0.11528467202727571,0.13447214361572946,0.48659525130596315,0.26364793305103174
サディーク,7,11,56.0,0.0,99.3,41.48,0.0,22.42,63.99,10.07,81.36,race_history,65.24,59.92,65.24,1500.0,50.0,75.0,64.66,松若,50.0,50.0,50.0,77.99,先行,先行,"{'逃げ': 0.22421829302562585, '先行': 0.6399242669374283, '差し': 0.10066585548325313, '追込': 0.03519158455369265}",0.224,0.64,0.101,0.035,22.42,63.99,10.07,3.52,25.18,0.253,0.243,0.243,0.253,0.243,0.243,-0.04,0.246,0.0152,10,"['6-5', '5-5', '5-5', '3-3', '3-4', '1-1', '1-1', '2-2-2-2', '5-4', '14-12']","[15, 16, 18, 18, 15, 16, 13, 16, 16, 16]","[0.4, 0.3125, 0.2778, 0.1667, 0.2, 0.0625, 0.0769, 0.125, 0.3125, 0.875]","[0.3333, 0.3125, 0.2778, 0.1667, 0.2667, 0.0625, 0.0769, 0.125, 0.25, 0.75]","[0.3333, 0.3125, 0.2778, 0.1667, 0.2667, 0.0625, 0.0769, 0.125, 0.25, 0.75]",[],55.08,74.08,84.29,50.0,85.26,92.11,90.35,50.71,60.86,64.17,0.715,0.722,0.399,0.888,100.0,88.84,52.98,48.337,33.9,0.0,39.88,71.5,79.67,88.9,77.4,63.5,65.0,先行,先行,"{'逃げ': 0.22763084971591444, '先行': 0.643356368390597, '差し': 0.09684854015721524, '追込': 0.03216424173627345}",0.22763084971591444,0.643356368390597,0.09684854015721524,0.03216424173627345
クォーツァイト,8,12,56.0,0.0,90.37,32.44,0.0,43.16,48.57,8.27,50.0,neutral,37.72,58.46,37.72,1500.0,50.0,75.0,48.23,高杉,50.0,50.0,50.0,37.16,自在,自在,"{'逃げ': 0.4315799208247368, '先行': 0.48570984293016867, '差し': 0.08271023624509452, '追込': 0.0}",0.432,0.486,0.083,0.0,43.16,48.57,8.27,0.0,55.0,0.17,0.175,0.195,0.17,0.175,0.195,-5.62,0.18,0.0153,10,"['1-2', '1-1', '3-3', '3-2', '3-3-3-3', '2-2-2-1', '1-1-2-2', '8-8-11-8', '7-7-9-9', '5-5-5-6']","[14, 16, 15, 16, 14, 11, 14, 16, 16, 16]","[0.0714, 0.0625, 0.2, 0.1875, 0.2143, 0.1818, 0.0714, 0.5, 0.4375, 0.3125]","[0.1429, 0.0625, 0.2, 0.125, 0.2143, 0.1818, 0.0714, 0.5, 0.4375, 0.3125]","[0.1429, 0.0625, 0.2, 0.125, 0.2143, 0.1818, 0.1429, 0.6875, 0.5625, 0.3125]",[],45.53,41.28,47.64,55.0,39.75,35.05,65.0,23.7,41.25,41.26,0.863,0.856,0.0,0.651,100.0,65.05,36.17,54.617,37.2,0.0,0.0,86.31,76.36,45.92,51.57,48.19,65.0,先行,先行,"{'逃げ': 0.4355191905265446, '先行': 0.48538451478931727, '差し': 0.07909629468413816, '追込': 0.0}",0.4355191905265446,0.48538451478931727,0.07909629468413816,0.0
シュブロンレーヴル,8,13,56.0,0.0,85.65,32.15,0.0,5.85,57.76,25.59,74.01,race_history,56.96,62.25,56.96,1500.0,50.0,75.0,58.91,秋山稔,50.0,50.0,50.0,48.23,先行,先行,"{'逃げ': 0.05847243269087628, '先行': 0.5775862005145164, '差し': 0.25587049198484674, '追込': 0.1080708748097606}",0.058,0.578,0.256,0.108,5.85,57.76,25.59,10.81,100.0,0.421,0.379,0.379,0.421,0.379,0.379,-0.2,0.393,0.0455,10,"['5-5', '4-4', '9-8', '5-3', '15-13', '6-5', '3-4', '1-2', '11-10', '10-11']","[16, 18, 15, 14, 16, 13, 17, 18, 16, 18]","[0.3125, 0.2222, 0.6, 0.3571, 0.9375, 0.4615, 0.1765, 0.0556, 0.6875, 0.5556]","[0.3125, 0.2222, 0.5333, 0.2143, 0.8125, 0.3846, 0.2353, 0.1111, 0.625, 0.6111]","[0.3125, 0.2222, 0.5333, 0.2143, 0.8125, 0.3846, 0.2353, 0.1111, 0.625, 0.6111]",[],56.22,67.46,55.64,55.0,61.61,77.88,91.77,54.91,54.96,58.09,0.549,0.606,0.374,0.917,100.0,91.72,53.9,48.325,33.4,0.0,37.38,54.88,74.59,79.61,76.87,59.15,65.0,先行,先行,"{'逃げ': 0.060267090553503724, '先行': 0.5895339484918212, '差し': 0.24991946363920825, '追込': 0.10027949731546686}",0.060267090553503724,0.5895339484918212,0.24991946363920825,0.10027949731546686
